source,meter_configuration,sample_id,household_id,event_id,event_date,target_start_source_clock,target_end_source_clock,measurement_scope,interval_minutes,window_hours,event_type,evidence_group,signal_id,group,household_size,dwelling_type_raw,asserted_dwelling_type_raw,floor_area_band_raw,region,climate_zone,daytime_home_raw,heated_rooms_raw,gas_heating_raw,target_total_kwh,target_mean_kw,target_max_interval_mean_kw,existing_reference_total_kwh,delta_vs_existing_reference_kwh,reference_method,experimental_price_min_nok_per_kwh,experimental_price_max_nok_per_kwh,sgsc_incentive_rate,refrigerator_present,refrigerator_count,refrigerator_answer_raw,air_conditioner_present,air_conditioner_count,air_conditioner_answer_raw,clothes_dryer_present,clothes_dryer_count,clothes_dryer_answer_raw,pool_pump_present,pool_pump_count,pool_pump_answer_raw,panel_heater_present,panel_heater_count,panel_heater_answer_raw,electric_underfloor_heating_present,electric_underfloor_heating_count,electric_underfloor_heating_answer_raw,heat_pump_present,heat_pump_count,heat_pump_answer_raw,separate_electric_water_heater_present,separate_electric_water_heater_count,separate_electric_water_heater_answer_raw,electric_or_plugin_hybrid_car_present,electric_or_plugin_hybrid_car_count,electric_or_plugin_hybrid_car_answer_raw,profile_people_household_size,profile_people_household_type,profile_people_survey_sex_answer,profile_people_highest_household_education,profile_people_gross_household_income_band,profile_people_age_group_counts,profile_people_life_status_counts,profile_dwelling_type,profile_dwelling_floor_area_band_m2,profile_dwelling_owner_occupied,profile_dwelling_construction_year_band,profile_dwelling_energy_renovation_reported,profile_dwelling_rental_unit_present,profile_dwelling_rental_unit_separate_meter,profile_dwelling_shared_flat,profile_dwelling_heated_room_count,profile_preferences_living_room_comfort_temperature_celsius,profile_usage_habits_daytime_home,profile_usage_habits_daytime_home_scope,profile_usage_habits_lower_temperature_in_less_used_rooms,profile_usage_habits_reduce_temperature_at_night_or_away,profile_usage_habits_heating_control,profile_usage_habits_water_heater_control,profile_usage_habits_dryer_usage_level,profile_usage_habits_wood_stove_use_answers,profile_energy_attitudes_reported_electricity_reduction_effort,profile_energy_attitudes_follows_electricity_use,profile_energy_attitudes_follows_electricity_prices,profile_energy_attitudes_internet_access,profile_energy_attitudes_use_information_channels,profile_energy_attitudes_price_information_channels,profile_energy_systems_electricity_contract,profile_energy_systems_respondent_receives_bill,profile_energy_systems_renewable_electricity_contract,profile_energy_systems_hot_water_arrangement,profile_energy_systems_ventilation_answers,profile_energy_systems_gas_available,profile_energy_systems_gas_heating,profile_energy_systems_gas_hot_water,profile_energy_systems_gas_cooking,profile_energy_systems_gas_other_appliance,profile_vehicles_car_present,profile_vehicles_car_count,profile_vehicles_electric_or_plugin_hybrid_present,profile_vehicles_electric_or_plugin_hybrid_count,profile_vehicles_electric_or_plugin_hybrid_details,profile_quality_flags
iflex,iflex,iflex:Exp_345:2020-03-09,Exp_345,Phase_1:H2:2020-03-09,2020-03-09,2020-03-09 00:00:00,2020-03-10 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_5,H2,5,"Townhouses, chain houses and other small houses with 3 homes or more",,100-119 m2,Bergen,,No,,,67.346,2.806083333,5.225,74.758,-7.412000000000006,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.03,,,,,,,,,,,,,,True,,Main heat source,,,No,,,No,True,,Own electric water heater,True,1,Yes,5,Couple with large children (youngest child 6-17 years),Man,"College / University, undergraduate degree (1-3 years)",NOK 500 000 -799 999,"{""0_1"": 0, ""16_22"": 1, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 2, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 2}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 2, ""student"": 1, ""unemployed_or_not_in_education"": 0}","Townhouses, chain houses and other small houses with 3 homes or more",100-119 m2,True,1991-2000,False,False,,,,20.0,False,weekday_daytime,True,False,No,No,,"[""Only on the coldest days""]",,True,True,,"[""Website (e.g. electricity supplier or others)""]","[""Electricity bill"", ""Website (e.g. electricity supplier or others)""]",Spot price / Hourly spot,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,2,True,1,"[{""charging_control"": ""No"", ""distance_before_charging_km"": 65.0, ""electric_range_km"": 120.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Home charging station 16A, 3 phase [12kW]"", ""usual_charging_location"": ""At home on a shared electricity meter with other homes"", ""usual_charging_time"": ""Night (10 pm - 7 am)"", ""vehicle_number"": 1}]",[]
iflex,iflex,iflex:Exp_115:2020-02-11,Exp_115,Phase_1:H1:2020-02-11,2020-02-11,2020-02-11 00:00:00,2020-02-12 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,B_5,H1,3,Apartment block,,60-79 m2,Oslo,,No,,,26.765,1.115208333,2.374,42.53633333333333,-15.771333333333331,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.07,,,,,,,,,,,,,,,,No,True,,Main heat source,,,No,True,,Own electric water heater,False,,No,3,Mother/father with large children (youngest child 6-17 years),Woman,High school / High school level (11-13 years of schooling),,"{""0_1"": 0, ""16_22"": 2, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 1, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 2, ""retired"": 0, ""school_or_kindergarten"": 1, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,60-79 m2,True,1946-1960,True,False,,,,21.0,False,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Weekly in winter"", ""Almost every day in winter""]",,True,True,,"[""Website (e.g. electricity supplier or others)"", ""Other:""]","[""Other""]",Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,1,False,,[],[]
iflex,iflex,iflex:Exp_115:2020-02-12,Exp_115,Phase_1:H1:2020-02-12,2020-02-12,2020-02-12 00:00:00,2020-02-13 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,C,H1,3,Apartment block,,60-79 m2,Oslo,,No,,,29.415,1.225625,2.569,41.83566666666667,-12.420666666666662,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.13,,,,,,,,,,,,,,,,No,True,,Main heat source,,,No,True,,Own electric water heater,False,,No,3,Mother/father with large children (youngest child 6-17 years),Woman,High school / High school level (11-13 years of schooling),,"{""0_1"": 0, ""16_22"": 2, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 1, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 2, ""retired"": 0, ""school_or_kindergarten"": 1, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,60-79 m2,True,1946-1960,True,False,,,,21.0,False,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Weekly in winter"", ""Almost every day in winter""]",,True,True,,"[""Website (e.g. electricity supplier or others)"", ""Other:""]","[""Other""]",Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,1,False,,[],[]
iflex,iflex,iflex:Exp_115:2020-02-13,Exp_115,Phase_1:H1:2020-02-13,2020-02-13,2020-02-13 00:00:00,2020-02-14 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,A_10,H1,3,Apartment block,,60-79 m2,Oslo,,No,,,33.121,1.380041667,3.119,42.74366666666666,-9.622666666666667,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.13,,,,,,,,,,,,,,,,No,True,,Main heat source,,,No,True,,Own electric water heater,False,,No,3,Mother/father with large children (youngest child 6-17 years),Woman,High school / High school level (11-13 years of schooling),,"{""0_1"": 0, ""16_22"": 2, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 1, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 2, ""retired"": 0, ""school_or_kindergarten"": 1, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,60-79 m2,True,1946-1960,True,False,,,,21.0,False,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Weekly in winter"", ""Almost every day in winter""]",,True,True,,"[""Website (e.g. electricity supplier or others)"", ""Other:""]","[""Other""]",Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,1,False,,[],[]
iflex,iflex,iflex:Exp_115:2020-02-14,Exp_115,Phase_1:H1:2020-02-14,2020-02-14,2020-02-14 00:00:00,2020-02-15 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,A_5,H1,3,Apartment block,,60-79 m2,Oslo,,No,,,40.144,1.672666667,3.235,41.212,-1.0679999999999978,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.07,,,,,,,,,,,,,,,,No,True,,Main heat source,,,No,True,,Own electric water heater,False,,No,3,Mother/father with large children (youngest child 6-17 years),Woman,High school / High school level (11-13 years of schooling),,"{""0_1"": 0, ""16_22"": 2, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 1, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 2, ""retired"": 0, ""school_or_kindergarten"": 1, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,60-79 m2,True,1946-1960,True,False,,,,21.0,False,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Weekly in winter"", ""Almost every day in winter""]",,True,True,,"[""Website (e.g. electricity supplier or others)"", ""Other:""]","[""Other""]",Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,1,False,,[],[]
iflex,iflex,iflex:Exp_115:2020-03-02,Exp_115,Phase_1:H1:2020-03-02,2020-03-02,2020-03-02 00:00:00,2020-03-03 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,A_10,H1,3,Apartment block,,60-79 m2,Oslo,,No,,,43.194,1.79975,3.4,45.824000000000005,-2.6300000000000097,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.13,,,,,,,,,,,,,,,,No,True,,Main heat source,,,No,True,,Own electric water heater,False,,No,3,Mother/father with large children (youngest child 6-17 years),Woman,High school / High school level (11-13 years of schooling),,"{""0_1"": 0, ""16_22"": 2, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 1, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 2, ""retired"": 0, ""school_or_kindergarten"": 1, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,60-79 m2,True,1946-1960,True,False,,,,21.0,False,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Weekly in winter"", ""Almost every day in winter""]",,True,True,,"[""Website (e.g. electricity supplier or others)"", ""Other:""]","[""Other""]",Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,1,False,,[],[]
iflex,iflex,iflex:Exp_115:2020-03-03,Exp_115,Phase_1:H1:2020-03-03,2020-03-03,2020-03-03 00:00:00,2020-03-04 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,A_5,H1,3,Apartment block,,60-79 m2,Oslo,,No,,,35.646,1.48525,3.047,43.06799999999999,-7.42199999999999,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.07,,,,,,,,,,,,,,,,No,True,,Main heat source,,,No,True,,Own electric water heater,False,,No,3,Mother/father with large children (youngest child 6-17 years),Woman,High school / High school level (11-13 years of schooling),,"{""0_1"": 0, ""16_22"": 2, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 1, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 2, ""retired"": 0, ""school_or_kindergarten"": 1, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,60-79 m2,True,1946-1960,True,False,,,,21.0,False,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Weekly in winter"", ""Almost every day in winter""]",,True,True,,"[""Website (e.g. electricity supplier or others)"", ""Other:""]","[""Other""]",Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,1,False,,[],[]
iflex,iflex,iflex:Exp_115:2020-03-04,Exp_115,Phase_1:H1:2020-03-04,2020-03-04,2020-03-04 00:00:00,2020-03-05 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,B_10,H1,3,Apartment block,,60-79 m2,Oslo,,No,,,38.301,1.595875,3.4,38.30533333333334,-0.0043333333333350765,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.13,,,,,,,,,,,,,,,,No,True,,Main heat source,,,No,True,,Own electric water heater,False,,No,3,Mother/father with large children (youngest child 6-17 years),Woman,High school / High school level (11-13 years of schooling),,"{""0_1"": 0, ""16_22"": 2, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 1, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 2, ""retired"": 0, ""school_or_kindergarten"": 1, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,60-79 m2,True,1946-1960,True,False,,,,21.0,False,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Weekly in winter"", ""Almost every day in winter""]",,True,True,,"[""Website (e.g. electricity supplier or others)"", ""Other:""]","[""Other""]",Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,1,False,,[],[]
iflex,iflex,iflex:Exp_115:2020-03-05,Exp_115,Phase_1:H1:2020-03-05,2020-03-05,2020-03-05 00:00:00,2020-03-06 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,C,H1,3,Apartment block,,60-79 m2,Oslo,,No,,,27.57,1.14875,2.209,44.279666666666664,-16.70966666666666,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.13,,,,,,,,,,,,,,,,No,True,,Main heat source,,,No,True,,Own electric water heater,False,,No,3,Mother/father with large children (youngest child 6-17 years),Woman,High school / High school level (11-13 years of schooling),,"{""0_1"": 0, ""16_22"": 2, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 1, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 2, ""retired"": 0, ""school_or_kindergarten"": 1, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,60-79 m2,True,1946-1960,True,False,,,,21.0,False,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Weekly in winter"", ""Almost every day in winter""]",,True,True,,"[""Website (e.g. electricity supplier or others)"", ""Other:""]","[""Other""]",Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,1,False,,[],[]
iflex,iflex,iflex:Exp_347:2020-02-13,Exp_347,Phase_1:H2:2020-02-13,2020-02-13,2020-02-13 00:00:00,2020-02-14 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_10,H2,4,Detached house,,160 m2 or larger,Stavanger,,Yes,,,86.65,3.610416667,6.532,90.91466666666666,-4.264666666666656,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.05,,,,,,,,,,,,,,,,No,True,,Main heat source,,,No,True,,Own electric water heater,False,,No,4,Couple with large children (youngest child 6-17 years),Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 2}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 2, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1961-1970,True,False,,,,18.0,True,weekday_daytime,True,False,No,No,,"[""Almost every day in winter""]",,False,False,,,,Spot price / Hourly spot,True,,Own electric water heater,"[""0"", ""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,True,2,False,,[],[]
iflex,iflex,iflex:Exp_347:2020-02-19,Exp_347,Phase_1:H2:2020-02-19,2020-02-19,2020-02-19 00:00:00,2020-02-20 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_10,H2,4,Detached house,,160 m2 or larger,Stavanger,,Yes,,,70.52,2.938333333,5.281,99.76533333333334,-29.24533333333335,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.05,,,,,,,,,,,,,,,,No,True,,Main heat source,,,No,True,,Own electric water heater,False,,No,4,Couple with large children (youngest child 6-17 years),Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 2}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 2, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1961-1970,True,False,,,,18.0,True,weekday_daytime,True,False,No,No,,"[""Almost every day in winter""]",,False,False,,,,Spot price / Hourly spot,True,,Own electric water heater,"[""0"", ""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,True,2,False,,[],[]
iflex,iflex,iflex:Exp_347:2020-02-27,Exp_347,Phase_1:H2:2020-02-27,2020-02-27,2020-02-27 00:00:00,2020-02-28 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_10,H2,4,Detached house,,160 m2 or larger,Stavanger,,Yes,,,112.096,4.670666667,7.59,88.19366666666667,23.90233333333333,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.05,,,,,,,,,,,,,,,,No,True,,Main heat source,,,No,True,,Own electric water heater,False,,No,4,Couple with large children (youngest child 6-17 years),Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 2}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 2, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1961-1970,True,False,,,,18.0,True,weekday_daytime,True,False,No,No,,"[""Almost every day in winter""]",,False,False,,,,Spot price / Hourly spot,True,,Own electric water heater,"[""0"", ""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,True,2,False,,[],[]
iflex,iflex,iflex:Exp_347:2020-03-03,Exp_347,Phase_1:H2:2020-03-03,2020-03-03,2020-03-03 00:00:00,2020-03-04 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_5,H2,4,Detached house,,160 m2 or larger,Stavanger,,Yes,,,82.975,3.457291667,6.3229999999999995,85.63133333333336,-2.6563333333333645,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.03,,,,,,,,,,,,,,,,No,True,,Main heat source,,,No,True,,Own electric water heater,False,,No,4,Couple with large children (youngest child 6-17 years),Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 2}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 2, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1961-1970,True,False,,,,18.0,True,weekday_daytime,True,False,No,No,,"[""Almost every day in winter""]",,False,False,,,,Spot price / Hourly spot,True,,Own electric water heater,"[""0"", ""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,True,2,False,,[],[]
iflex,iflex,iflex:Exp_347:2020-03-09,Exp_347,Phase_1:H2:2020-03-09,2020-03-09,2020-03-09 00:00:00,2020-03-10 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_5,H2,4,Detached house,,160 m2 or larger,Stavanger,,Yes,,,76.247,3.176958333,5.329,79.19233333333334,-2.945333333333352,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.03,,,,,,,,,,,,,,,,No,True,,Main heat source,,,No,True,,Own electric water heater,False,,No,4,Couple with large children (youngest child 6-17 years),Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 2}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 2, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1961-1970,True,False,,,,18.0,True,weekday_daytime,True,False,No,No,,"[""Almost every day in winter""]",,False,False,,,,Spot price / Hourly spot,True,,Own electric water heater,"[""0"", ""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,True,2,False,,[],[]
iflex,iflex,iflex:Exp_116:2020-02-11,Exp_116,Phase_1:H1:2020-02-11,2020-02-11,2020-02-11 00:00:00,2020-02-12 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,B_5,H1,2,Apartment block,,80-99 m2,Bergen,,No,,,20.955,0.873125,2.295,24.096333333333337,-3.141333333333339,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.07,,,,,,,,,,,,,,True,,Main heat source,True,,Additional heat source,,,No,,,Heat pump,False,,No,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",NOK 500 000 -799 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 2, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,80-99 m2,True,1971-1980,True,False,,,,24.0,False,weekday_daytime,False,False,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",,,,,True,False,,"[""Other:""]",,Variable price,True,,Heat pump,"[""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,True,1,False,,[],[]
iflex,iflex,iflex:Exp_116:2020-02-12,Exp_116,Phase_1:H1:2020-02-12,2020-02-12,2020-02-12 00:00:00,2020-02-13 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,C,H1,2,Apartment block,,80-99 m2,Bergen,,No,,,21.701,0.904208333,1.778,24.98166666666666,-3.2806666666666615,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.13,,,,,,,,,,,,,,True,,Main heat source,True,,Additional heat source,,,No,,,Heat pump,False,,No,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",NOK 500 000 -799 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 2, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,80-99 m2,True,1971-1980,True,False,,,,24.0,False,weekday_daytime,False,False,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",,,,,True,False,,"[""Other:""]",,Variable price,True,,Heat pump,"[""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,True,1,False,,[],[]
iflex,iflex,iflex:Exp_116:2020-02-13,Exp_116,Phase_1:H1:2020-02-13,2020-02-13,2020-02-13 00:00:00,2020-02-14 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,A_10,H1,2,Apartment block,,80-99 m2,Bergen,,No,,,23.395,0.974791667,2.546,22.314666666666668,1.080333333333332,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.13,,,,,,,,,,,,,,True,,Main heat source,True,,Additional heat source,,,No,,,Heat pump,False,,No,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",NOK 500 000 -799 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 2, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,80-99 m2,True,1971-1980,True,False,,,,24.0,False,weekday_daytime,False,False,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",,,,,True,False,,"[""Other:""]",,Variable price,True,,Heat pump,"[""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,True,1,False,,[],[]
